Type	Package	Permission	Granted?
shared-user	android.uid.nfc	android.permission.NFC_HANDOVER_STATUS	true
shared-user	android.uid.nfc	android.permission.BLUETOOTH_PRIVILEGED	true
shared-user	android.uid.nfc	android.permission.CHANGE_WIFI_STATE	true
shared-user	android.uid.nfc	android.permission.MANAGE_USERS	true
shared-user	android.uid.nfc	android.permission.USER_ACTIVITY	true
shared-user	android.uid.nfc	android.permission.LOCAL_MAC_ADDRESS	true
shared-user	android.uid.nfc	android.permission.DISPATCH_NFC_MESSAGE	true
shared-user	android.uid.nfc	android.permission.CONNECTIVITY_INTERNAL	true
shared-user	android.uid.nfc	android.permission.OVERRIDE_WIFI_CONFIG	true
shared-user	android.uid.nfc	android.permission.VIBRATE	true
shared-user	android.uid.nfc	android.permission.BIND_NFC_SERVICE	true
shared-user	android.uid.nfc	android.permission.ACCESS_WIFI_STATE	true
shared-user	android.uid.nfc	android.permission.REQUEST_INSTALL_PACKAGES	true
shared-user	android.uid.nfc	android.permission.ACCESS_VR_MANAGER	true
shared-user	android.uid.nfc	android.permission.STATUS_BAR	true
shared-user	android.uid.nfc	android.permission.READ_FRAME_BUFFER	true
shared-user	android.uid.nfc	android.permission.WAKE_LOCK	true
shared-user	com.google.android.apps.maps	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
shared-user	com.google.android.apps.maps	com.google.android.c2dm.permission.RECEIVE	true
shared-user	com.google.android.apps.maps	android.permission.USE_CREDENTIALS	true
shared-user	com.google.android.apps.maps	com.google.android.providers.gsf.permission.READ_GSERVICES	true
shared-user	com.google.android.apps.maps	android.permission.MANAGE_ACCOUNTS	true
shared-user	com.google.android.apps.maps	android.permission.NFC	true
shared-user	com.google.android.apps.maps	android.permission.FOREGROUND_SERVICE	true
shared-user	com.google.android.apps.maps	android.permission.WRITE_SYNC_SETTINGS	true
shared-user	com.google.android.apps.maps	android.permission.RECEIVE_BOOT_COMPLETED	true
shared-user	com.google.android.apps.maps	android.permission.BLUETOOTH	true
shared-user	com.google.android.apps.maps	android.permission.INTERNET	true
shared-user	com.google.android.apps.maps	android.permission.BLUETOOTH_ADMIN	true
shared-user	com.google.android.apps.maps	android.permission.GET_PACKAGE_SIZE	true
shared-user	com.google.android.apps.maps	android.permission.BROADCAST_STICKY	true
shared-user	com.google.android.apps.maps	android.permission.CHANGE_WIFI_STATE	true
shared-user	com.google.android.apps.maps	com.google.android.apps.maps.permission.PREFETCH	true
shared-user	com.google.android.apps.maps	android.permission.ACCESS_NETWORK_STATE	true
shared-user	com.google.android.apps.maps	android.permission.DISABLE_KEYGUARD	true
shared-user	com.google.android.apps.maps	com.google.android.apps.maps.permission.C2D_MESSAGE	true
shared-user	com.google.android.apps.maps	com.google.android.gms.permission.ACTIVITY_RECOGNITION	true
shared-user	com.google.android.apps.maps	android.permission.READ_SYNC_SETTINGS	true
shared-user	com.google.android.apps.maps	android.permission.VIBRATE	true
shared-user	com.google.android.apps.maps	android.permission.ACCESS_WIFI_STATE	true
shared-user	com.google.android.apps.maps	com.android.launcher.permission.INSTALL_SHORTCUT	true
shared-user	com.google.android.apps.maps	android.permission.WAKE_LOCK	true
shared-user	android.uid.bluetooth	android.permission.REAL_GET_TASKS	true
shared-user	android.uid.bluetooth	android.permission.WRITE_SETTINGS	true
shared-user	android.uid.bluetooth	android.permission.MODIFY_AUDIO_SETTINGS	true
shared-user	android.uid.bluetooth	android.permission.MODIFY_AUDIO_ROUTING	true
shared-user	android.uid.bluetooth	android.permission.CALL_PRIVILEGED	true
shared-user	android.uid.bluetooth	android.permission.CHANGE_NETWORK_STATE	true
shared-user	android.uid.bluetooth	android.permission.RECEIVE_BOOT_COMPLETED	true
shared-user	android.uid.bluetooth	android.permission.DEVICE_POWER	true
shared-user	android.uid.bluetooth	android.permission.READ_PROFILE	true
shared-user	android.uid.bluetooth	android.permission.BLUETOOTH	true
shared-user	android.uid.bluetooth	android.permission.INTERNET	true
shared-user	android.uid.bluetooth	android.permission.BLUETOOTH_ADMIN	true
shared-user	android.uid.bluetooth	android.permission.UPDATE_DEVICE_STATS	true
shared-user	android.uid.bluetooth	android.permission.BLUETOOTH_STACK	true
shared-user	android.uid.bluetooth	android.permission.BLUETOOTH_MAP	true
shared-user	android.uid.bluetooth	android.permission.NET_ADMIN	true
shared-user	android.uid.bluetooth	android.permission.INTERACT_ACROSS_USERS_FULL	true
shared-user	android.uid.bluetooth	android.permission.PACKAGE_USAGE_STATS	true
shared-user	android.uid.bluetooth	android.permission.TETHER_PRIVILEGED	true
shared-user	android.uid.bluetooth	android.permission.WRITE_SECURE_SETTINGS	true
shared-user	android.uid.bluetooth	android.permission.NFC_HANDOVER_STATUS	true
shared-user	android.uid.bluetooth	android.permission.READ_PRIVILEGED_PHONE_STATE	true
shared-user	android.uid.bluetooth	android.permission.BLUETOOTH_PRIVILEGED	true
shared-user	android.uid.bluetooth	android.permission.WRITE_SMS	true
shared-user	android.uid.bluetooth	android.permission.WRITE_APN_SETTINGS	true
shared-user	android.uid.bluetooth	android.permission.ACCESS_BLUETOOTH_SHARE	true
shared-user	android.uid.bluetooth	android.permission.MANAGE_USERS	true
shared-user	android.uid.bluetooth	android.permission.ACCESS_NETWORK_STATE	true
shared-user	android.uid.bluetooth	android.permission.INTERACT_ACROSS_USERS	true
shared-user	android.uid.bluetooth	android.permission.NET_TUNNELING	true
shared-user	android.uid.bluetooth	android.permission.CONNECTIVITY_INTERNAL	true
shared-user	android.uid.bluetooth	android.permission.VIBRATE	true
shared-user	android.uid.bluetooth	android.permission.MANAGE_APP_OPS_MODES	true
shared-user	android.uid.bluetooth	android.permission.MODIFY_PHONE_STATE	true
shared-user	android.uid.bluetooth	android.permission.DUMP	true
shared-user	android.uid.bluetooth	android.permission.WAKE_LOCK	true
shared-user	android.uid.bluetooth	android.permission.UPDATE_APP_OPS_STATS	true
shared-user	android.uid.bluetooth	android.permission.MEDIA_CONTENT_CONTROL	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.api.phone.permission.SEND	true
shared-user	com.google.uid.shared	android.permission.REAL_GET_TASKS	true
shared-user	com.google.uid.shared	android.permission.ACCESS_CACHE_FILESYSTEM	true
shared-user	com.google.uid.shared	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
shared-user	com.google.uid.shared	android.permission.INTENT_FILTER_VERIFICATION_AGENT	true
shared-user	com.google.uid.shared	android.permission.PROVIDE_RESOLVER_RANKER_SERVICE	true
shared-user	com.google.uid.shared	com.google.android.gms.trustagent.framework.model.DATA_CHANGE_NOTIFICATION	true
shared-user	com.google.uid.shared	android.permission.WRITE_SETTINGS	true
shared-user	com.google.uid.shared	com.google.android.gms.matchstick.permission.BROADCAST_LIGHTER_WEB_INFO	true
shared-user	com.google.uid.shared	android.permission.RECOVERY	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.APPINDEXING	true
shared-user	com.google.uid.shared	com.google.android.c2dm.permission.RECEIVE	true
shared-user	com.google.uid.shared	android.permission.USE_CREDENTIALS	true
shared-user	com.google.uid.shared	android.permission.MODIFY_AUDIO_SETTINGS	true
shared-user	com.google.uid.shared	android.permission.ACCESS_NOTIFICATION_POLICY	true
shared-user	com.google.uid.shared	android.permission.ACTIVITY_EMBEDDING	true
shared-user	com.google.uid.shared	android.permission.MODIFY_AUDIO_ROUTING	true
shared-user	com.google.uid.shared	android.permission.GET_APP_OPS_STATS	true
shared-user	com.google.uid.shared	android.permission.RECEIVE_DATA_ACTIVITY_CHANGE	true
shared-user	com.google.uid.shared	com.google.android.providers.gsf.permission.READ_GSERVICES	true
shared-user	com.google.uid.shared	android.permission.READ_WIFI_CREDENTIAL	true
shared-user	com.google.uid.shared	android.permission.WRITE_GSERVICES	true
shared-user	com.google.uid.shared	android.permission.MANAGE_ACCOUNTS	true
shared-user	com.google.uid.shared	android.permission.SYSTEM_ALERT_WINDOW	true
shared-user	com.google.uid.shared	com.google.android.gsf.subscribedfeeds.permission.C2D_MESSAGE	true
shared-user	com.google.uid.shared	android.permission.START_TASKS_FROM_RECENTS	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.BIND_NETWORK_TASK_SERVICE	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.authzen.permission.DEVICE_SYNC_FINISHED	true
shared-user	com.google.uid.shared	android.permission.PROVIDE_TRUST_AGENT	true
shared-user	com.google.uid.shared	com.google.android.gms.chromesync.permission.CONTENT_PROVIDER_ACCESS	true
shared-user	com.google.uid.shared	android.permission.MANAGE_SOUND_TRIGGER	true
shared-user	com.google.uid.shared	android.permission.MANAGE_VOICE_KEYPHRASES	true
shared-user	com.google.uid.shared	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.CHECKIN_NOW	true
shared-user	com.google.uid.shared	android.permission.NFC	true
shared-user	com.google.uid.shared	com.google.android.gms.learning.permission.LAUNCH_IN_APP_PROXY	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.SEND_ANDROID_PAY_DATA	true
shared-user	com.google.uid.shared	com.google.android.apps.now.OPT_IN_WIZARD	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.authzen.permission.GCM_DEVICE_PROXIMITY	true
shared-user	com.google.uid.shared	android.permission.CALL_PRIVILEGED	true
shared-user	com.google.uid.shared	android.permission.CHANGE_NETWORK_STATE	true
shared-user	com.google.uid.shared	android.permission.MASTER_CLEAR	true
shared-user	com.google.uid.shared	android.permission.FOREGROUND_SERVICE	true
shared-user	com.google.uid.shared	android.permission.PERSISTENT_ACTIVITY	true
shared-user	com.google.uid.shared	android.permission.WRITE_SYNC_SETTINGS	true
shared-user	com.google.uid.shared	com.google.android.providers.gsf.permission.WRITE_GSERVICES	true
shared-user	com.google.uid.shared	android.permission.RECEIVE_BOOT_COMPLETED	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.TRANSFER_WIFI_CREDENTIAL	true
shared-user	com.google.uid.shared	com.google.android.googleapps.permission.GOOGLE_AUTH	true
shared-user	com.google.uid.shared	android.permission.SUBSCRIBED_FEEDS_READ	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.NEARBY_START_DISCOVERER	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.permission.POST_SIGN_IN_ACCOUNT	true
shared-user	com.google.uid.shared	com.google.android.googleapps.permission.GOOGLE_AUTH.ALL_SERVICES	true
shared-user	com.google.uid.shared	com.google.android.providers.settings.permission.READ_GSETTINGS	true
shared-user	com.google.uid.shared	com.google.android.gms.cloudsave.BIND_EVENT_BROADCAST	true
shared-user	com.google.uid.shared	android.permission.SET_TIME_ZONE	true
shared-user	com.google.uid.shared	android.permission.MANAGE_SUBSCRIPTION_PLANS	true
shared-user	com.google.uid.shared	com.google.android.googlequicksearchbox.permission.PAUSE_HOTWORD	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.REPORT_TAP	true
shared-user	com.google.uid.shared	android.permission.READ_PROFILE	true
shared-user	com.google.uid.shared	com.google.android.gtalkservice.permission.SEND_HEARTBEAT	true
shared-user	com.google.uid.shared	android.permission.BLUETOOTH	true
shared-user	com.google.uid.shared	android.permission.CHANGE_WIFI_MULTICAST_STATE	true
shared-user	com.google.uid.shared	android.permission.CAPTURE_AUDIO_HOTWORD	true
shared-user	com.google.uid.shared	android.permission.CONTROL_DISPLAY_SATURATION	true
shared-user	com.google.uid.shared	com.android.voicemail.permission.READ_VOICEMAIL	true
shared-user	com.google.uid.shared	android.permission.GET_TASKS	true
shared-user	com.google.uid.shared	android.permission.SUBSCRIBED_FEEDS_WRITE	true
shared-user	com.google.uid.shared	android.permission.AUTHENTICATE_ACCOUNTS	true
shared-user	com.google.uid.shared	android.permission.INTERNET	true
shared-user	com.google.uid.shared	com.android.vending.INTENT_VENDING_ONLY	true
shared-user	com.google.uid.shared	com.google.android.googleapps.permission.GOOGLE_AUTH.mail	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.C2D_MESSAGE	true
shared-user	com.google.uid.shared	com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN	true
shared-user	com.google.uid.shared	android.permission.REORDER_TASKS	true
shared-user	com.google.uid.shared	com.google.android.gms.nearby.exposurenotification.EXPOSURE_CALLBACK	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.PHENOTYPE_OVERRIDE_FLAGS	true
shared-user	com.google.uid.shared	android.permission.BLUETOOTH_ADMIN	true
shared-user	com.google.uid.shared	android.permission.UPDATE_DEVICE_STATS	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION	true
shared-user	com.google.uid.shared	com.google.android.gms.magictether.permission.CONNECTED_HOST_CHANGED	true
shared-user	com.google.uid.shared	com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.CONTACTS_SYNC_DELEGATION	true
shared-user	com.google.uid.shared	android.permission.RECOVER_KEYSTORE	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.GAMES_DEBUG_SETTINGS	true
shared-user	com.google.uid.shared	com.google.android.permission.BROADCAST_DATA_MESSAGE	true
shared-user	com.google.uid.shared	com.google.android.gms.trustagent.permission.TRUSTAGENT_STATE	true
shared-user	com.google.uid.shared	android.permission.REGISTER_CALL_PROVIDER	true
shared-user	com.google.uid.shared	android.permission.GET_PACKAGE_SIZE	true
shared-user	com.google.uid.shared	com.google.android.c2dm.permission.SEND	true
shared-user	com.google.uid.shared	android.permission.MANAGE_USB	true
shared-user	com.google.uid.shared	android.permission.ALLOCATE_AGGRESSIVE	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.PHENOTYPE_UPDATE_BROADCAST	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.INTERNAL_BROADCAST	true
shared-user	com.google.uid.shared	android.permission.PACKAGE_USAGE_STATS	true
shared-user	com.google.uid.shared	android.permission.WRITE_PROFILE	true
shared-user	com.google.uid.shared	android.permission.TETHER_PRIVILEGED	true
shared-user	com.google.uid.shared	android.permission.WRITE_SECURE_SETTINGS	true
shared-user	com.google.uid.shared	android.permission.CAPTURE_AUDIO_OUTPUT	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.proximity.permission.SMS_CONNECT_SETUP_REQUESTED	true
shared-user	com.google.uid.shared	android.permission.SCORE_NETWORKS	true
shared-user	com.google.uid.shared	android.permission.READ_PRIVILEGED_PHONE_STATE	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.GOOGLE_PAY	true
shared-user	com.google.uid.shared	android.permission.ACCESS_DOWNLOAD_MANAGER	true
shared-user	com.google.uid.shared	android.permission.BROADCAST_STICKY	true
shared-user	com.google.uid.shared	android.permission.BLUETOOTH_PRIVILEGED	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.CAR	true
shared-user	com.google.uid.shared	com.google.android.gm.permission.READ_GMAIL	true
shared-user	com.google.uid.shared	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true
shared-user	com.google.uid.shared	com.google.android.xmpp.permission.BROADCAST	true
shared-user	com.google.uid.shared	android.permission.CAPTURE_SECURE_VIDEO_OUTPUT	true
shared-user	com.google.uid.shared	android.permission.SET_TIME	true
shared-user	com.google.uid.shared	com.google.android.xmpp.permission.XMPP_ENDPOINT_BROADCAST	true
shared-user	com.google.uid.shared	com.google.android.providers.settings.permission.WRITE_GSETTINGS	true
shared-user	com.google.uid.shared	android.permission.CHANGE_WIFI_STATE	true
shared-user	com.google.uid.shared	android.permission.MODIFY_DAY_NIGHT_MODE	true
shared-user	com.google.uid.shared	android.permission.MANAGE_USERS	true
shared-user	com.google.uid.shared	com.google.android.gms.contextmanager.CONTEXT_MANAGER_RESTARTED_BROADCAST	true
shared-user	com.google.uid.shared	android.permission.FLASHLIGHT	true
shared-user	com.google.uid.shared	android.permission.ACCESS_NETWORK_STATE	true
shared-user	com.google.uid.shared	android.permission.DISABLE_KEYGUARD	true
shared-user	com.google.uid.shared	android.permission.BACKUP	true
shared-user	com.google.uid.shared	com.google.android.googleapps.permission.GOOGLE_AUTH.youtube	true
shared-user	com.google.uid.shared	com.google.android.gms.carsetup.DRIVING_MODE_MANAGER	true
shared-user	com.google.uid.shared	android.permission.USER_ACTIVITY	true
shared-user	com.google.uid.shared	android.permission.LOCAL_MAC_ADDRESS	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.SHOW_PAYMENT_CARD_DETAILS	true
shared-user	com.google.uid.shared	android.permission.READ_LOGS	true
shared-user	com.google.uid.shared	com.google.android.gms.magictether.permission.SCANNED_DEVICE	true
shared-user	com.google.uid.shared	android.permission.INTERACT_ACROSS_USERS	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.ACTIVITY_RECOGNITION	true
shared-user	com.google.uid.shared	android.permission.ACCESS_NETWORK_CONDITIONS	true
shared-user	com.google.uid.shared	android.permission.READ_DREAM_STATE	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.BIND_PAYMENTS_CALLBACK_SERVICE	true
shared-user	com.google.uid.shared	android.permission.READ_NETWORK_USAGE_HISTORY	true
shared-user	com.google.uid.shared	com.google.android.gsf.permission.C2D_MESSAGE	true
shared-user	com.google.uid.shared	android.permission.USE_FINGERPRINT	true
shared-user	com.google.uid.shared	android.permission.CONNECTIVITY_USE_RESTRICTED_NETWORKS	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.GRANT_WALLPAPER_PERMISSIONS	true
shared-user	com.google.uid.shared	android.permission.READ_SYNC_STATS	true
shared-user	com.google.uid.shared	android.permission.REBOOT	true
shared-user	com.google.uid.shared	com.google.android.gms.chimera.permission.CONFIG_CHANGE	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.permission.FACE_UNLOCK	true
shared-user	com.google.uid.shared	android.permission.REQUEST_DELETE_PACKAGES	true
shared-user	com.google.uid.shared	android.permission.MANAGE_DEVICE_ADMINS	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.permission.GOOGLE_ACCOUNT_CHANGE	true
shared-user	com.google.uid.shared	com.google.android.gms.trustagent.framework.model.DATA_ACCESS	true
shared-user	com.google.uid.shared	com.android.chrome.TOS_ACKED	true
shared-user	com.google.uid.shared	android.permission.READ_SYNC_SETTINGS	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.SHOW_TRANSACTION_RECEIPT	true
shared-user	com.google.uid.shared	android.permission.OVERRIDE_WIFI_CONFIG	true
shared-user	com.google.uid.shared	android.permission.CAPTURE_VIDEO_OUTPUT	true
shared-user	com.google.uid.shared	android.permission.VIBRATE	true
shared-user	com.google.uid.shared	android.permission.MANAGE_ACTIVITY_STACKS	true
shared-user	com.google.uid.shared	android.permission.INVOKE_CARRIER_SETUP	true
shared-user	com.google.uid.shared	android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.SAFETY_NET	true
shared-user	com.google.uid.shared	com.google.android.gms.googlehelp.LAUNCH_SUPPORT_SCREENSHARE	true
shared-user	com.google.uid.shared	android.permission.MODIFY_NETWORK_ACCOUNTING	true
shared-user	com.google.uid.shared	com.google.android.gms.common.internal.SHARED_PREFERENCES_PERMISSION	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.SHOW_WARM_WELCOME_TAPANDPAY_APP	true
shared-user	com.google.uid.shared	android.permission.NOTIFY_PENDING_SYSTEM_UPDATE	true
shared-user	com.google.uid.shared	android.permission.DISPATCH_PROVISIONING_MESSAGE	true
shared-user	com.google.uid.shared	android.permission.ACCESS_WIFI_STATE	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP	true
shared-user	com.google.uid.shared	android.permission.USE_BIOMETRIC	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.READ_VALUABLES_IMAGES	true
shared-user	com.google.uid.shared	com.google.android.launcher.permission.RECEIVE_LAUNCH_BROADCASTS	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.authzen.permission.KEY_REGISTRATION_FINISHED	true
shared-user	com.google.uid.shared	com.google.android.gms.magictether.permission.CLIENT_TETHERING_PREFERENCE_CHANGED	true
shared-user	com.google.uid.shared	android.permission.CONTROL_INCALL_EXPERIENCE	true
shared-user	com.google.uid.shared	android.permission.MODIFY_PHONE_STATE	true
shared-user	com.google.uid.shared	com.android.launcher.permission.INSTALL_SHORTCUT	true
shared-user	com.google.uid.shared	android.permission.STATUS_BAR	true
shared-user	com.google.uid.shared	android.permission.SEND_SMS_NO_CONFIRMATION	true
shared-user	com.google.uid.shared	com.google.android.gms.DRIVE	true
shared-user	com.google.uid.shared	android.permission.DUMP	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.REQUEST_SCREEN_LOCK_COMPLEXITY	true
shared-user	com.google.uid.shared	android.permission.LOCATION_HARDWARE	true
shared-user	com.google.uid.shared	android.permission.WAKE_LOCK	true
shared-user	com.google.uid.shared	com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE	true
shared-user	com.google.uid.shared	android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED	true
shared-user	com.google.uid.shared	com.google.android.gms.permission.GROWTH	true
shared-user	com.google.uid.shared	android.permission.UPDATE_APP_OPS_STATS	true
shared-user	com.google.uid.shared	android.permission.OBSERVE_GRANT_REVOKE_PERMISSIONS	true
shared-user	com.google.uid.shared	android.permission.READ_OEM_UNLOCK_STATE	true
shared-user	com.google.uid.shared	com.google.android.gtalkservice.permission.GTALK_SERVICE	true
shared-user	com.google.uid.shared	com.google.android.gms.magictether.permission.DISABLE_SOFT_AP	true
shared-user	com.google.uid.shared	com.google.android.gms.chromesync.permission.METADATA_UPDATED	true
shared-user	android.uid.shared	android.permission.USE_RESERVED_DISK	true
shared-user	android.uid.shared	android.permission.PROCESS_PHONE_ACCOUNT_REGISTRATION	true
shared-user	android.uid.shared	android.permission.GET_ACCOUNTS_PRIVILEGED	true
shared-user	android.uid.shared	android.permission.MANAGE_USERS	true
shared-user	android.uid.shared	android.permission.INTERACT_ACROSS_USERS	true
shared-user	android.uid.shared	android.permission.BIND_DIRECTORY_SEARCH	true
shared-user	android.uid.shared	android.permission.READ_SYNC_SETTINGS	true
shared-user	android.uid.shared	android.permission.SEND_CALL_LOG_CHANGE	true
shared-user	android.uid.shared	android.permission.UPDATE_APP_OPS_STATS	true
shared-user	android.uid.system	android.permission.BIND_INCALL_SERVICE	true
shared-user	android.uid.system	android.permission.WRITE_SETTINGS	true
shared-user	android.uid.system	android.permission.CONFIGURE_WIFI_DISPLAY	true
shared-user	android.uid.system	android.permission.CONFIGURE_DISPLAY_COLOR_MODE	true
shared-user	android.uid.system	android.permission.ACCESS_WIMAX_STATE	true
shared-user	android.uid.system	android.permission.USE_CREDENTIALS	true
shared-user	android.uid.system	android.permission.MODIFY_AUDIO_SETTINGS	true
shared-user	android.uid.system	android.permission.ACCESS_CHECKIN_PROPERTIES	true
shared-user	android.uid.system	android.permission.MODIFY_AUDIO_ROUTING	true
shared-user	android.uid.system	android.permission.INSTALL_LOCATION_PROVIDER	true
shared-user	android.uid.system	android.permission.USE_RESERVED_DISK	true
shared-user	android.uid.system	android.permission.BROADCAST_PHONE_ACCOUNT_REGISTRATION	true
shared-user	android.uid.system	android.permission.CLEAR_APP_USER_DATA	true
shared-user	android.uid.system	android.permission.BROADCAST_CALLLOG_INFO	true
shared-user	android.uid.system	android.permission.NFC	true
shared-user	android.uid.system	android.permission.NETWORK_SETTINGS	true
shared-user	android.uid.system	android.permission.CALL_PRIVILEGED	true
shared-user	android.uid.system	android.permission.MASTER_CLEAR	true
shared-user	android.uid.system	android.permission.FOREGROUND_SERVICE	true
shared-user	android.uid.system	android.permission.WRITE_SYNC_SETTINGS	true
shared-user	android.uid.system	android.permission.RECEIVE_BOOT_COMPLETED	true
shared-user	android.uid.system	com.google.android.googleapps.permission.GOOGLE_AUTH	true
shared-user	android.uid.system	android.permission.PEERS_MAC_ADDRESS	true
shared-user	android.uid.system	android.permission.DEVICE_POWER	true
shared-user	android.uid.system	android.permission.READ_PRINT_SERVICES	true
shared-user	android.uid.system	android.permission.MANAGE_PROFILE_AND_DEVICE_OWNERS	true
shared-user	android.uid.system	android.permission.READ_PROFILE	true
shared-user	android.uid.system	android.permission.BLUETOOTH	true
shared-user	android.uid.system	android.permission.WRITE_MEDIA_STORAGE	true
shared-user	android.uid.system	android.permission.WRITE_BLOCKED_NUMBERS	true
shared-user	android.uid.system	android.permission.INTERNET	true
shared-user	android.uid.system	android.permission.BLUETOOTH_ADMIN	true
shared-user	android.uid.system	android.permission.CONTROL_VPN	true
shared-user	android.uid.system	android.permission.MANAGE_FINGERPRINT	true
shared-user	android.uid.system	android.permission.BIND_CONNECTION_SERVICE	true
shared-user	android.uid.system	android.permission.ACCESS_INSTANT_APPS	true
shared-user	android.uid.system	android.permission.MANAGE_USB	true
shared-user	android.uid.system	android.permission.INTERACT_ACROSS_USERS_FULL	true
shared-user	android.uid.system	android.permission.STOP_APP_SWITCHES	true
shared-user	android.uid.system	android.permission.BATTERY_STATS	true
shared-user	android.uid.system	android.permission.PACKAGE_USAGE_STATS	true
shared-user	android.uid.system	android.permission.MOUNT_UNMOUNT_FILESYSTEMS	true
shared-user	android.uid.system	android.permission.TETHER_PRIVILEGED	true
shared-user	android.uid.system	android.permission.WRITE_SECURE_SETTINGS	true
shared-user	android.uid.system	android.permission.MOVE_PACKAGE	true
shared-user	android.uid.system	android.permission.READ_BLOCKED_NUMBERS	true
shared-user	android.uid.system	android.permission.READ_SEARCH_INDEXABLES	true
shared-user	android.uid.system	android.permission.TRIGGER_TIME_ZONE_RULES_CHECK	true
shared-user	android.uid.system	android.permission.ACCESS_DOWNLOAD_MANAGER	true
shared-user	android.uid.system	android.permission.BLUETOOTH_PRIVILEGED	true
shared-user	android.uid.system	android.permission.HARDWARE_TEST	true
shared-user	android.uid.system	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true
shared-user	android.uid.system	android.intent.category.MASTER_CLEAR.permission.C2D_MESSAGE	true
shared-user	android.uid.system	android.permission.BIND_JOB_SERVICE	true
shared-user	android.uid.system	android.permission.CONFIRM_FULL_BACKUP	true
shared-user	android.uid.system	android.permission.SET_TIME	true
shared-user	android.uid.system	android.permission.WRITE_APN_SETTINGS	true
shared-user	android.uid.system	android.permission.CHANGE_WIFI_STATE	true
shared-user	android.uid.system	android.permission.MANAGE_USERS	true
shared-user	android.uid.system	android.permission.ACCESS_NETWORK_STATE	true
shared-user	android.uid.system	android.permission.BACKUP	true
shared-user	android.uid.system	android.permission.CHANGE_CONFIGURATION	true
shared-user	android.uid.system	android.permission.USER_ACTIVITY	true
shared-user	android.uid.system	android.permission.LOCAL_MAC_ADDRESS	true
shared-user	android.uid.system	android.permission.COPY_PROTECTED_DATA	true
shared-user	android.uid.system	android.permission.INTERACT_ACROSS_USERS	true
shared-user	android.uid.system	android.permission.SET_KEYBOARD_LAYOUT	true
shared-user	android.uid.system	android.permission.MANAGE_APP_OPS_RESTRICTIONS	true
shared-user	android.uid.system	android.permission.MANAGE_USER_OEM_UNLOCK_STATE	true
shared-user	android.uid.system	android.permission.USE_FINGERPRINT	true
shared-user	android.uid.system	android.permission.REQUEST_NETWORK_SCORES	true
shared-user	android.uid.system	android.permission.WRITE_USER_DICTIONARY	true
shared-user	android.uid.system	android.permission.READ_SYNC_STATS	true
shared-user	android.uid.system	android.permission.REBOOT	true
shared-user	android.uid.system	android.permission.REQUEST_DELETE_PACKAGES	true
shared-user	android.uid.system	android.permission.OEM_UNLOCK_STATE	true
shared-user	android.uid.system	android.permission.MANAGE_DEVICE_ADMINS	true
shared-user	android.uid.system	android.permission.CHANGE_APP_IDLE_STATE	true
